mode,seed,episode,reward,length,energy,phase
normal,42,499,1345.085964,1600.0,2485.399999999929,training
normal,42,500,842.564127,1600.0,2462.499999999933,training
normal,42,501,1599.850298,1600.0,2425.8999999999314,training
normal,42,502,-1384.250898,1600.0,2510.5999999999267,training
normal,42,503,1493.103996,1600.0,2474.999999999929,training
normal,42,504,-9.318039,96.0,113.7,training
normal,42,505,1438.346255,1600.0,2492.5999999999285,training
normal,42,506,1111.438606,1600.0,2440.2999999999347,training
normal,42,507,-48.012955,69.0,82.10000000000002,training
normal,42,508,1428.896841,1600.0,2418.399999999936,training
normal,42,509,964.670265,1600.0,2441.099999999933,training
normal,42,510,1573.955383,1600.0,2495.9999999999277,training
normal,42,511,1540.259136,1600.0,2508.799999999926,training
normal,42,512,-45.902394,85.0,104.40000000000006,training
normal,42,513,1336.457845,1600.0,2473.799999999932,training
normal,42,514,1593.87345,1600.0,2490.6999999999275,training
normal,42,515,791.691273,1600.0,2490.6999999999302,training
normal,42,516,1158.886202,1600.0,2504.7999999999265,training
normal,42,517,1491.162805,1600.0,2465.299999999933,training
normal,42,518,-63.177601,64.0,59.09999999999997,training
normal,42,519,-34.658937,114.0,108.90000000000005,training
normal,42,520,1179.795968,1600.0,2394.0999999999412,training
normal,42,521,1515.10187,1600.0,2495.3999999999296,training
normal,42,522,-675.138038,178.0,184.1000000000001,training
normal,42,523,1589.888881,1600.0,2499.3999999999282,training
normal,42,524,1558.858088,1600.0,2494.399999999927,training
normal,42,525,-191.992739,111.0,112.4,training
normal,42,526,1327.097718,1600.0,2489.5999999999276,training
normal,42,527,1539.493468,1600.0,2518.599999999927,training
normal,42,528,1578.308485,1600.0,2529.499999999925,training
normal,42,529,-1393.290822,1600.0,2520.399999999926,training
normal,42,530,1561.207511,1600.0,2517.099999999926,training
normal,42,531,1312.886873,1600.0,2517.299999999926,training
normal,42,532,1476.342676,1600.0,2517.9999999999254,training
normal,42,533,1553.712808,1600.0,2534.7999999999256,training
normal,42,534,1471.777278,1600.0,2545.799999999924,training
normal,42,535,1542.884128,1600.0,2541.399999999924,training
normal,42,536,1561.504754,1600.0,2539.7999999999242,training
normal,42,537,1610.919311,1600.0,2529.3999999999246,training
normal,42,538,-748.756743,1600.0,2518.9999999999254,training
normal,42,539,1395.734584,1600.0,2527.199999999925,training
normal,42,540,1445.228369,1600.0,2531.6999999999243,training
normal,42,541,1507.770512,1600.0,2528.7999999999247,training
normal,42,542,1608.259549,1600.0,2517.099999999926,training
normal,42,543,-1490.723401,1600.0,2512.999999999926,training
normal,42,544,1547.767405,1600.0,2527.599999999925,training
normal,42,545,-1567.436645,1600.0,2534.899999999924,training
normal,42,546,1508.307135,1600.0,2547.8999999999237,training
normal,42,547,-1505.61213,1600.0,2518.6999999999252,training
normal,42,548,1288.788046,1600.0,2511.1999999999257,training
normal,42,549,1648.595497,1600.0,2510.899999999926,training
normal,42,550,1668.089743,1600.0,2525.399999999925,training
normal,42,551,1516.805088,1600.0,2523.599999999925,training
normal,42,552,-1337.414418,1600.0,2534.4999999999245,training
normal,42,553,1563.663306,1600.0,2547.9999999999236,training
normal,42,554,1521.304678,1600.0,2538.6999999999243,training
normal,42,555,-1569.700337,1600.0,2523.1999999999252,training
normal,42,556,1502.327239,1600.0,2515.8999999999255,training
normal,42,557,1530.443383,1600.0,2518.799999999925,training
normal,42,558,1400.035878,1600.0,2479.6999999999275,training
normal,42,559,1511.385078,1600.0,2531.699999999925,training
normal,42,560,1522.830056,1600.0,2533.7999999999247,training
normal,42,561,1457.368336,1600.0,2518.099999999926,training
normal,42,562,976.924372,1600.0,2462.3999999999287,training
normal,42,563,144.853868,1600.0,2533.499999999925,training
normal,42,564,19.193624,82.0,70.79999999999997,training
normal,42,565,-1735.798636,1600.0,2493.5999999999276,training
normal,42,566,-1582.744916,1600.0,2533.0999999999244,training
normal,42,567,-1557.488089,1600.0,2533.199999999925,training
normal,42,568,1475.432203,1600.0,2528.1999999999257,training
normal,42,569,-1550.136063,1600.0,2530.5999999999244,training
normal,42,570,1536.031827,1600.0,2527.299999999925,training
normal,42,571,1494.172581,1600.0,2498.3999999999273,training
normal,42,572,1508.485918,1600.0,2525.1999999999252,training
normal,42,573,1348.381596,1600.0,2501.0999999999262,training
normal,42,574,1442.623573,1600.0,2515.8999999999264,training
normal,42,575,-1571.345682,1600.0,2534.6999999999243,training
normal,42,576,1046.229313,1600.0,2518.799999999926,training
normal,42,577,1523.233198,1600.0,2537.2999999999242,training
normal,42,578,1518.232597,1600.0,2537.2999999999242,training
normal,42,579,-45.540355,85.0,114.79999999999991,training
normal,42,580,-466.272978,146.0,126.8,training
normal,42,581,-1584.522315,1600.0,2540.099999999924,training
normal,42,582,-214.275844,81.0,101.00000000000006,training
normal,42,583,1519.938519,1600.0,2546.8999999999237,training
normal,42,584,1461.125154,1600.0,2514.1999999999257,training
normal,42,585,1551.117353,1600.0,2524.4999999999254,training
normal,42,586,223.137397,1600.0,2517.299999999926,training
normal,42,587,-1656.316135,1600.0,2550.6999999999234,training
normal,42,588,13.93154,1600.0,2520.4999999999254,training
normal,42,589,-1564.057541,1600.0,2523.999999999925,training
normal,42,590,1109.96933,1600.0,2470.1999999999284,training
normal,42,591,-1574.695994,1600.0,2515.8999999999255,training
normal,42,592,1536.624339,1600.0,2510.6999999999257,training
normal,42,593,1544.634565,1600.0,2527.099999999925,training
normal,42,594,1521.262583,1600.0,2502.2999999999265,training
normal,42,595,1452.670109,1600.0,2529.099999999925,training
normal,42,596,1494.436696,1600.0,2532.199999999925,training
normal,42,597,1477.135995,1600.0,2539.7999999999242,training
normal,42,598,1456.610184,1600.0,2525.5999999999253,training
normal,42,599,1545.889809,1600.0,2513.7999999999274,training
normal,42,600,1518.601014,1600.0,2536.099999999925,training
normal,42,601,1511.901169,1600.0,2535.399999999924,training
normal,42,602,1461.0058,1600.0,2527.2999999999247,training
normal,42,603,1547.043169,1600.0,2549.499999999924,training
normal,42,604,1503.590561,1600.0,2531.2999999999242,training
normal,42,605,957.321222,1600.0,2449.7999999999292,training
normal,42,606,1473.6767,1600.0,2541.1999999999243,training
normal,42,607,1512.301606,1600.0,2530.3999999999246,training
normal,42,608,1606.734823,1600.0,2532.7999999999247,training
normal,42,609,1559.347097,1600.0,2535.3999999999246,training
normal,42,610,1075.263419,1600.0,2466.499999999929,training
normal,42,611,1540.235825,1600.0,2534.5999999999244,training
normal,42,612,1551.649606,1600.0,2527.9999999999254,training
normal,42,613,-1545.581711,1600.0,2534.6999999999243,training
normal,42,614,875.331914,1600.0,2522.899999999925,training
normal,42,615,1062.098044,1600.0,2402.9999999999322,training
normal,42,616,1062.746635,1600.0,2463.699999999929,training
normal,42,617,-1403.070098,1600.0,2534.4999999999245,training
normal,42,618,1175.903556,1600.0,2462.199999999929,training
normal,42,619,-102.556954,1600.0,2529.1999999999252,training
normal,42,620,1238.600481,1600.0,2489.099999999927,training
normal,42,621,1560.638348,1600.0,2526.899999999925,training
normal,42,622,1514.395762,1600.0,2525.199999999925,training
normal,42,623,1551.921409,1600.0,2514.999999999927,training
normal,42,624,1345.013321,1600.0,2512.6999999999252,training
normal,42,625,1444.331233,1600.0,2517.499999999926,training
normal,42,626,1212.845669,1600.0,2505.4999999999263,training
normal,42,627,-656.980535,1600.0,2290.5999999999704,training
normal,42,628,596.20813,1600.0,2214.299999999943,training
normal,42,629,317.077556,1600.0,2175.0999999999744,training
normal,42,630,1106.024961,1600.0,2395.3999999999387,training
normal,42,631,342.358092,1600.0,2373.5999999999403,training
normal,42,632,815.962422,1600.0,2431.69999999993,training
normal,42,633,1532.387525,1600.0,2516.6999999999293,training
normal,42,634,1518.824259,1600.0,2524.899999999928,training
normal,42,635,1554.101791,1600.0,2532.299999999925,training
normal,42,636,-1677.446708,1600.0,2515.499999999926,training
normal,42,637,1529.003957,1600.0,2519.499999999926,training
normal,42,638,286.669954,1600.0,2533.5999999999262,training
normal,42,639,1582.556424,1600.0,2522.2999999999256,training
normal,42,640,-96.320273,38.0,56.8,training
normal,42,641,1075.006632,1600.0,2519.999999999927,training
normal,42,642,1137.246664,1600.0,2511.7999999999283,training
normal,42,643,1229.234904,1600.0,2482.79999999993,training
normal,42,644,1516.95537,1600.0,2525.599999999926,training
normal,42,645,1111.605847,1600.0,2514.0999999999253,training
normal,42,646,1398.359586,1600.0,2481.999999999931,training
normal,42,647,1518.174397,1600.0,2521.2999999999256,training
normal,42,648,208.601777,1600.0,2529.8999999999255,training
normal,42,649,1305.550036,1600.0,2513.0999999999267,training
normal,42,650,-276.210915,1600.0,2515.899999999926,training
normal,42,651,742.388855,1600.0,2523.4999999999254,training
normal,42,652,-1338.988314,1600.0,2544.2999999999247,training
normal,42,653,1553.233974,1600.0,2533.9999999999254,training
normal,42,654,1544.198623,1600.0,2543.399999999924,training
normal,42,655,-469.362644,1600.0,2506.999999999926,training
normal,42,656,72.42442,1600.0,2527.099999999926,training
normal,42,657,-928.967643,1600.0,2531.299999999925,training
normal,42,658,1489.949996,1600.0,2536.2999999999247,training
normal,42,659,1496.440747,1600.0,2493.2999999999265,training
normal,42,660,1340.482511,1600.0,2500.2999999999274,training
normal,42,661,1578.764938,1600.0,2523.5999999999253,training
normal,42,662,1508.953319,1600.0,2506.0999999999262,training
normal,42,663,1613.255257,1600.0,2524.6999999999257,training
normal,42,664,1585.407244,1600.0,2540.899999999924,training
normal,42,665,1460.224634,1600.0,2534.3999999999246,training
normal,42,666,1376.832462,1600.0,2496.899999999927,training
normal,42,667,280.435933,1600.0,2510.7999999999274,training
normal,42,668,1599.725776,1600.0,2525.8999999999246,training
normal,42,669,-1337.785219,1600.0,2520.299999999925,training
normal,42,670,1579.165621,1600.0,2537.4999999999245,training
normal,42,671,1413.975444,1600.0,2493.1999999999284,training
normal,42,672,1621.345061,1600.0,2525.1999999999252,training
normal,42,673,1577.722646,1600.0,2522.799999999925,training
normal,42,674,1634.496114,1600.0,2538.399999999924,training
normal,42,675,1599.966403,1600.0,2538.8999999999246,training
normal,42,676,-1461.536719,1600.0,2539.0999999999244,training
normal,42,677,1602.264608,1600.0,2536.1999999999243,training
normal,42,678,1610.305327,1600.0,2537.1999999999243,training
normal,42,679,-1529.610014,1600.0,2534.8999999999246,training
normal,42,680,1521.092738,1600.0,2541.599999999924,training
normal,42,681,1588.183378,1600.0,2541.499999999924,training
normal,42,682,1571.339452,1600.0,2545.499999999924,training
normal,42,683,150.232478,1600.0,2524.699999999927,training
normal,42,684,1606.741453,1600.0,2540.899999999924,training
normal,42,685,-1492.859984,1600.0,2529.699999999925,training
normal,42,686,-1422.006065,1600.0,2531.2999999999247,training
normal,42,687,1563.593212,1600.0,2532.2999999999274,training
normal,42,688,-810.12223,1600.0,2510.399999999927,training
normal,42,689,-1321.594442,1600.0,2527.199999999925,training
normal,42,690,1559.816845,1600.0,2534.7999999999242,training
normal,42,691,1356.659274,1600.0,2513.599999999926,training
normal,42,692,1309.271061,1600.0,2535.0999999999244,training
normal,42,693,-755.852957,1600.0,2514.9999999999263,training
normal,42,694,1550.170533,1600.0,2549.099999999923,training
normal,42,695,-1523.145967,1600.0,2529.199999999925,training
normal,42,696,1553.919512,1600.0,2531.099999999925,training
normal,42,697,1520.864775,1600.0,2538.999999999924,training
normal,42,698,-1049.500306,1600.0,2533.9999999999254,training
normal,42,699,684.658765,1600.0,2531.499999999926,training
normal,42,700,713.398045,1600.0,2501.6999999999257,training
normal,42,701,1413.716085,1600.0,2529.9999999999245,training
normal,42,702,1514.752151,1600.0,2522.8999999999255,training
normal,42,703,1468.821609,1600.0,2514.4999999999304,training
normal,42,704,1581.189532,1600.0,2531.2999999999247,training
normal,42,705,1558.21811,1600.0,2518.899999999925,training
normal,42,706,1504.405138,1600.0,2503.0999999999285,training
normal,42,707,-338.89202,1600.0,2523.899999999925,training
normal,42,708,1461.159168,1600.0,2504.1999999999257,training
normal,42,709,1533.417674,1600.0,2541.599999999924,training
normal,42,710,1629.919071,1600.0,2526.599999999926,training
normal,42,711,1550.896583,1600.0,2543.999999999924,training
normal,42,712,1535.60813,1600.0,2490.599999999927,training
normal,42,713,1562.938778,1600.0,2493.0999999999267,training
normal,42,714,-101.008014,64.0,32.79999999999995,training
normal,42,715,741.926752,1600.0,2438.899999999929,training
normal,42,716,1558.204049,1600.0,2518.2999999999256,training
normal,42,717,1449.237136,1600.0,2441.5999999999294,training
normal,42,718,1301.282919,1600.0,2511.6999999999257,training
normal,42,719,36.12745,1600.0,2456.19999999993,training
normal,42,720,1379.992212,1600.0,2468.3999999999314,training
normal,42,721,1426.332993,1600.0,2438.099999999931,training
normal,42,722,679.201603,1600.0,2473.09999999993,training
normal,42,723,1586.901451,1600.0,2483.4999999999272,training
normal,42,724,1254.316357,1600.0,2465.599999999928,training
normal,42,725,1554.169798,1600.0,2531.8999999999246,training
normal,42,726,1554.754541,1600.0,2479.0999999999276,training
normal,42,727,1412.517002,1600.0,2512.7999999999256,training
normal,42,728,1526.620821,1600.0,2484.099999999927,training
normal,42,729,1522.478502,1600.0,2499.5999999999267,training
normal,42,730,1422.352756,1600.0,2506.799999999926,training
normal,42,731,-1009.618493,1600.0,2455.4999999999277,training
normal,42,732,1413.625904,1600.0,2451.799999999929,training
normal,42,733,809.975834,1600.0,2489.199999999926,training
normal,42,734,1474.214917,1600.0,2490.099999999929,training
normal,42,735,1531.282264,1600.0,2526.2999999999247,training
normal,42,736,1487.830874,1600.0,2477.799999999929,training
normal,42,737,1553.063078,1600.0,2520.5999999999253,training
normal,42,738,-667.884398,1600.0,2507.9999999999272,training
normal,42,739,515.847961,1600.0,2486.099999999927,training
normal,42,740,-836.473344,1600.0,2512.7999999999283,training
normal,42,741,1484.877474,1600.0,2525.1999999999275,training
normal,42,742,1527.309105,1600.0,2497.4999999999304,training
normal,42,743,1109.235023,1600.0,2521.2999999999256,training
normal,42,744,1488.802935,1600.0,2530.2999999999247,training
normal,42,745,1397.000577,1600.0,2492.999999999927,training
normal,42,746,887.86927,1600.0,2496.499999999927,training
normal,42,747,521.795056,1600.0,2486.199999999928,training
normal,42,748,1210.52707,1600.0,2500.9999999999263,training
normal,42,749,1557.445724,1600.0,2516.599999999926,training
normal,42,750,1521.259967,1600.0,2537.3999999999246,training
normal,42,751,1333.960703,1600.0,2534.599999999924,training
normal,42,752,-1887.01829,1600.0,2503.499999999927,training
normal,42,753,1553.2458,1600.0,2533.199999999925,training
normal,42,754,1516.36416,1600.0,2524.1999999999252,training
normal,42,755,1314.511445,1600.0,2499.5999999999262,training
normal,42,-1,1513.520532950414,1600.0,2524.649999999925,evaluation
heavy,42,-1,271.86086629010305,1600.0,2488.8399999999274,evaluation
slippery,42,-1,475.91964825939266,1600.0,2311.5599999999768,evaluation
